book|chapter|verse|recovery_version|nestle1904
Colossians|4|2|Persevere in prayer, watching in it with thanksgiving,|Τῇ προσευχῇ προσκαρτερεῖτε, γρηγοροῦντες ἐν αὐτῇ ἐν εὐχαριστίᾳ,
Colossians|4|3|Praying at the same time for us also, that God would open to us a door for the word, to speak the mystery of Christ (because of which also I am bound),|προσευχόμενοι ἅμα καὶ περὶ ἡμῶν, ἵνα ὁ Θεὸς ἀνοίξῃ ἡμῖν θύραν τοῦ λόγου, λαλῆσαι τὸ μυστήριον τοῦ Χριστοῦ, δι’ ὃ καὶ δέδεμαι,
Colossians|4|4|That I may make it manifest as I ought to speak.|ἵνα φανερώσω αὐτὸ ὡς δεῖ με λαλῆσαι.
Colossians|4|5|Walk in wisdom toward those who are without, redeeming the time.|Ἐν σοφίᾳ περιπατεῖτε πρὸς τοὺς ἔξω, τὸν καιρὸν ἐξαγοραζόμενοι.
Colossians|4|6|Let your speech be always with grace, seasoned with salt, that you may know how you ought to answer each one.|ὁ λόγος ὑμῶν πάντοτε ἐν χάριτι, ἅλατι ἠρτυμένος, εἰδέναι πῶς δεῖ ὑμᾶς ἑνὶ ἑκάστῳ ἀποκρίνεσθαι.
Colossians|4|7|All the things concerning me, Tychicus, the beloved brother and faithful minister and fellow slave in the Lord, will make known to you,|Τὰ κατ’ ἐμὲ πάντα γνωρίσει ὑμῖν Τυχικὸς ὁ ἀγαπητὸς ἀδελφὸς καὶ πιστὸς διάκονος καὶ σύνδουλος ἐν Κυρίῳ,
Colossians|4|8|Whom I have sent to you for this very thing, that you might know the things concerning us and that he might comfort your hearts;|ὃν ἔπεμψα πρὸς ὑμᾶς εἰς αὐτὸ τοῦτο, ἵνα γνῶτε τὰ περὶ ἡμῶν καὶ παρακαλέσῃ τὰς καρδίας ὑμῶν,
Colossians|4|9|With Onesimus, the faithful and beloved brother, who is one of you. They will make known to you all the things here.|σὺν Ὀνησίμῳ τῷ πιστῷ καὶ ἀγαπητῷ ἀδελφῷ, ὅς ἐστιν ἐξ ὑμῶν· πάντα ὑμῖν γνωρίσουσιν τὰ ὧδε.
Colossians|4|10|Aristarchus, my fellow prisoner, greets you, as well as Mark, the cousin of Barnabas, (concerning whom you received commandments, If he comes to you, receive him),|Ἀσπάζεται ὑμᾶς Ἀρίσταρχος ὁ συναιχμάλωτός μου, καὶ Μᾶρκος ὁ ἀνεψιὸς Βαρνάβα, (περὶ οὗ ἐλάβετε ἐντολάς, ἐὰν ἔλθῃ πρὸς ὑμᾶς, δέξασθε αὐτόν,)
Colossians|4|11|And Jesus, who is called Justus; these alone of the circumcision are my fellow workers for the kingdom of God, ones who have become a consolation to me.|καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ Θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.
Colossians|4|12|Epaphras, who is one of you, a slave of Christ Jesus, greets you, always struggling on your behalf in his prayers that you may stand mature and fully assured in all the will of God.|ἀσπάζεται ὑμᾶς Ἐπαφρᾶς ὁ ἐξ ὑμῶν, δοῦλος Χριστοῦ Ἰησοῦ, πάντοτε ἀγωνιζόμενος ὑπὲρ ὑμῶν ἐν ταῖς προσευχαῖς, ἵνα σταθῆτε τέλειοι καὶ πεπληροφορημένοι ἐν παντὶ θελήματι τοῦ Θεοῦ.
Colossians|4|13|For I testify of him that he labors much for you and for those in Laodicea and for those in Hierapolis.|μαρτυρῶ γὰρ αὐτῷ ὅτι ἔχει πολὺν πόνον ὑπὲρ ὑμῶν καὶ τῶν ἐν Λαοδικίᾳ καὶ τῶν ἐν Ἱεραπόλει.
Colossians|4|14|Luke, the beloved physician, greets you, as well as Demas.|ἀσπάζεται ὑμᾶς Λουκᾶς ὁ ἰατρὸς ὁ ἀγαπητὸς καὶ Δημᾶς.
Colossians|4|15|Greet the brothers in Laodicea, as well as Nymphas and the church, which is in his house.|Ἀσπάσασθε τοὺς ἐν Λαοδικίᾳ ἀδελφοὺς καὶ Νύμφαν καὶ τὴν κατ’ οἶκον αὐτῆς ἐκκλησίαν.
Colossians|4|16|And when this letter is read among you, cause that it be read in the church of the Laodiceans also, and that you also read the one from Laodicea.|καὶ ὅταν ἀναγνωσθῇ παρ’ ὑμῖν ἡ ἐπιστολή, ποιήσατε ἵνα καὶ ἐν τῇ Λαοδικέων ἐκκλησίᾳ ἀναγνωσθῇ, καὶ τὴν ἐκ Λαοδικίας ἵνα καὶ ὑμεῖς ἀναγνῶτε.
Colossians|4|17|And say to Archippus, Take heed to the ministry which you have received in the Lord, that you fulfill it.|καὶ εἴπατε Ἀρχίππῳ Βλέπε τὴν διακονίαν ἣν παρέλαβες ἐν Κυρίῳ, ἵνα αὐτὴν πληροῖς.
Colossians|4|18|The greeting in my own hand — Paul. Remember my bonds. Grace be with you.|Ὁ ἀσπασμὸς τῇ ἐμῇ χειρὶ Παύλου. μνημονεύετέ μου τῶν δεσμῶν. ἡ χάρις μεθ’ ὑμῶν.
First Thessalonians|1|1|Paul and Silvanus and Timothy to the church of the Thessalonians in God the Father and the Lord Jesus Christ: Grace to you and peace.|Παῦλος καὶ Σιλουανὸς καὶ Τιμόθεος τῇ ἐκκλησίᾳ Θεσσαλονικέων ἐν Θεῷ Πατρὶ καὶ Κυρίῳ Ἰησοῦ Χριστῷ· χάρις ὑμῖν καὶ εἰρήνη.
First Thessalonians|1|2|We thank God always concerning all of you, making mention of you in our prayers,|Εὐχαριστοῦμεν τῷ Θεῷ πάντοτε περὶ πάντων ὑμῶν, μνείαν ποιούμενοι ἐπὶ τῶν προσευχῶν ἡμῶν, ἀδιαλείπτως
First Thessalonians|1|3|Remembering unceasingly your work of faith and labor of love and endurance of hope in our Lord Jesus Christ, before our God and Father;|μνημονεύοντες ὑμῶν τοῦ ἔργου τῆς πίστεως καὶ τοῦ κόπου τῆς ἀγάπης καὶ τῆς ὑπομονῆς τῆς ἐλπίδος τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ἔμπροσθεν τοῦ Θεοῦ καὶ Πατρὸς ἡμῶν,
First Thessalonians|1|4|Knowing, brothers, beloved of God, your selection;|εἰδότες, ἀδελφοὶ ἠγαπημένοι ὑπὸ τοῦ Θεοῦ, τὴν ἐκλογὴν ὑμῶν,
First Thessalonians|1|5|For our gospel did not come to you in word only, but also in power and in the Holy Spirit and in much assurance, even as you know what kind of men we were among you for your sake.|ὅτι τὸ εὐαγγέλιον ἡμῶν οὐκ ἐγενήθη εἰς ὑμᾶς ἐν λόγῳ μόνον, ἀλλὰ καὶ ἐν δυνάμει καὶ ἐν Πνεύματι Ἁγίῳ καὶ πληροφορίᾳ πολλῇ, καθὼς οἴδατε οἷοι ἐγενήθημεν ἐν ὑμῖν δι’ ὑμᾶς.
First Thessalonians|1|6|And you became imitators of us and of the Lord, having received the word in much affliction with joy of the Holy Spirit,|καὶ ὑμεῖς μιμηταὶ ἡμῶν ἐγενήθητε καὶ τοῦ Κυρίου, δεξάμενοι τὸν λόγον ἐν θλίψει πολλῇ μετὰ χαρᾶς Πνεύματος Ἁγίου,
First Thessalonians|1|7|So that you became a pattern to all those who believe in Macedonia and in Achaia.|ὥστε γενέσθαι ὑμᾶς τύπον πᾶσιν τοῖς πιστεύουσιν ἐν τῇ Μακεδονίᾳ καὶ ἐν τῇ Ἀχαΐᾳ.
First Thessalonians|1|8|For from you the word of the Lord has sounded out; not only in Macedonia and in Achaia, but in every place, your faith toward God has gone out, so that we have no need of saying anything.|ἀφ’ ὑμῶν γὰρ ἐξήχηται ὁ λόγος τοῦ Κυρίου οὐ μόνον ἐν τῇ Μακεδονίᾳ καὶ Ἀχαΐᾳ, ἀλλ’ ἐν παντὶ τόπῳ ἡ πίστις ὑμῶν ἡ πρὸς τὸν Θεὸν ἐξελήλυθεν, ὥστε μὴ χρείαν ἔχειν ἡμᾶς λαλεῖν τι·
First Thessalonians|1|9|For they themselves report concerning us what kind of entrance we had toward you and how you turned to God from the idols to serve a living and true God|αὐτοὶ γὰρ περὶ ἡμῶν ἀπαγγέλλουσιν ὁποίαν εἴσοδον ἔσχομεν πρὸς ὑμᾶς, καὶ πῶς ἐπεστρέψατε πρὸς τὸν Θεὸν ἀπὸ τῶν εἰδώλων δουλεύειν Θεῷ ζῶντι καὶ ἀληθινῷ,
First Thessalonians|1|10|And await His Son from the heavens, whom He raised from the dead, Jesus, who delivers us from the wrath which is coming.|καὶ ἀναμένειν τὸν Υἱὸν αὐτοῦ ἐκ τῶν οὐρανῶν, ὃν ἤγειρεν ἐκ τῶν νεκρῶν, Ἰησοῦν τὸν ῥυόμενον ἡμᾶς ἐκ τῆς ὀργῆς τῆς ἐρχομένης.
First Thessalonians|2|1|For you yourselves know, brothers, our entrance toward you, that it has not been in vain.|Αὐτοὶ γὰρ οἴδατε, ἀδελφοί, τὴν εἴσοδον ἡμῶν τὴν πρὸς ὑμᾶς, ὅτι οὐ κενὴ γέγονεν,
First Thessalonians|2|2|But having suffered previously and having been outrageously treated, even as you know, in Philippi, we were bold in our God to speak to you the gospel of God in much struggle.|ἀλλὰ προπαθόντες καὶ ὑβρισθέντες καθὼς οἴδατε ἐν Φιλίπποις ἐπαρρησιασάμεθα ἐν τῷ Θεῷ ἡμῶν λαλῆσαι πρὸς ὑμᾶς τὸ εὐαγγέλιον τοῦ Θεοῦ ἐν πολλῷ ἀγῶνι.
First Thessalonians|2|3|For our exhortation is not out of deception nor out of uncleanness nor in guile;|ἡ γὰρ παράκλησις ἡμῶν οὐκ ἐκ πλάνης οὐδὲ ἐξ ἀκαθαρσίας οὐδὲ ἐν δόλῳ,
First Thessalonians|2|4|But even as we have been approved by God to be entrusted with the gospel, so we speak, not as pleasing men but God, who proves our hearts.|ἀλλὰ καθὼς δεδοκιμάσμεθα ὑπὸ τοῦ Θεοῦ πιστευθῆναι τὸ εὐαγγέλιον οὕτως λαλοῦμεν, οὐχ ὡς ἀνθρώποις ἀρέσκοντες, ἀλλὰ Θεῷ τῷ δοκιμάζοντι τὰς καρδίας ἡμῶν.
First Thessalonians|2|5|For neither were we found at any time with flattering speech, even as you know, nor with a pretext for covetousness; God is witness.|οὔτε γάρ ποτε ἐν λόγῳ κολακίας ἐγενήθημεν, καθὼς οἴδατε, οὔτε ἐν προφάσει πλεονεξίας, Θεὸς μάρτυς,
First Thessalonians|2|6|Nor did we seek glory from men, neither from you nor from others, though we could have stood on our authority as apostles of Christ.|οὔτε ζητοῦντες ἐξ ἀνθρώπων δόξαν, οὔτε ἀφ’ ὑμῶν οὔτε ἀπ’ ἄλλων,
First Thessalonians|2|7|But we were gentle in your midst, as a nursing mother would cherish her own children.|δυνάμενοι ἐν βάρει εἶναι ὡς Χριστοῦ ἀπόστολοι· ἀλλὰ ἐγενήθημεν ἤπιοι ἐν μέσῳ ὑμῶν, ὡς ἐὰν τροφὸς θάλπῃ τὰ ἑαυτῆς τέκνα·
First Thessalonians|2|8|Yearning in this way over you, we were well pleased to impart to you not only the gospel of God but also our own souls, because you became beloved to us.|οὕτως ὁμειρόμενοι ὑμῶν εὐδοκοῦμεν μεταδοῦναι ὑμῖν οὐ μόνον τὸ εὐαγγέλιον τοῦ Θεοῦ ἀλλὰ καὶ τὰς ἑαυτῶν ψυχάς, διότι ἀγαπητοὶ ἡμῖν ἐγενήθητε.
First Thessalonians|2|9|For you remember, brothers, our labor and travail: While working night and day so as not to be burdensome to any of you, we proclaimed to you the gospel of God.|μνημονεύετε γάρ, ἀδελφοί, τὸν κόπον ἡμῶν καὶ τὸν μόχθον· νυκτὸς καὶ ἡμέρας ἐργαζόμενοι πρὸς τὸ μὴ ἐπιβαρῆσαί τινα ὑμῶν ἐκηρύξαμεν εἰς ὑμᾶς τὸ εὐαγγέλιον τοῦ Θεοῦ.
First Thessalonians|2|10|You are witnesses, as well as God, how in a holy and righteous and blameless manner we conducted ourselves toward you who believe,|ὑμεῖς μάρτυρες καὶ ὁ Θεός, ὡς ὁσίως καὶ δικαίως καὶ ἀμέμπτως ὑμῖν τοῖς πιστεύουσιν ἐγενήθημεν,
First Thessalonians|2|11|Just as you know how we were to each one of you, as a father to his own children, exhorting you and consoling you and testifying,|καθάπερ οἴδατε ὡς ἕνα ἕκαστον ὑμῶν ὡς πατὴρ τέκνα ἑαυτοῦ
First Thessalonians|2|12|So that you might walk in a manner worthy of God, who calls you into His own kingdom and glory.|παρακαλοῦντες ὑμᾶς καὶ παραμυθούμενοι καὶ μαρτυρόμενοι εἰς τὸ περιπατεῖν ὑμᾶς ἀξίως τοῦ Θεοῦ τοῦ καλοῦντος ὑμᾶς εἰς τὴν ἑαυτοῦ βασιλείαν καὶ δόξαν.
